:START_ID,:END_ID
.A #<,.A !
.A #=,.A !
.A #>,.A !
.A #?,.A !
.A #@,.A !
.A #A,.A !
.A #B,.A !
.A #C,.A !
.A #D,.A !
.A #E,.A !
.A #F,.A !
.A #G,.A !
.A #H,.A !
.A #I,.A !
.A #J,.A !
.A #K,.A !
.A #L,.A !
.A #M,.A !
.A #N,.A !
.A #O,.A !
.A #P,.A !
.A #Q,.A !
.A #R,.A !
.A #S,.A !
.A #T,.A !
.A #U,.A !
.A #V,.A !
.A #W,.A !
.A #X,.A !
.A #Y,.A !
.A #Z,.A !
.A #[,.A !
.A #],.A !
.A #^,.A !
.A #_,.A !
.A #`,.A !
.A #a,.A !
.A #b,.A !
.A #c,.A !
.A #d,.A !
.A #e,.A !
.A #f,.A !
.A #g,.A !
.A #h,.A !
.A #i,.A !
.A #j,.A !
.A #k,.A !
.A #l,.A !
.A #m,.A !
.A #n,.A !
.A #o,.A !
.A #p,.A !
.A #q,.A !
.A #r,.A !
.A #s,.A !
.A #t,.A !
.A #u,.A !
.A #v,.A !
.A #w,.A !
.A #x,.A !
.A #y,.A !
.A #z,.A !
.A #{,.A !
.A #|,.A !
.A #},.A !
.A #~,.A !
.A $!,.A !
.A $#,.A !
.A $$,.A !
.A $%,.A !
.A $&,.A !
.A $',.A !
.A $(,.A !
.A $),.A !
.A $*,.A !
.A $+,.A !
.A $-,.A !
.A $.,.A !
.A $/,.A !
.A $0,.A !
.A $1,.A !
.A $2,.A !
.A $3,.A !
.A $4,.A !
.A $5,.A !
.A $6,.A !
.A $7,.A !
.A $8,.A !
.A $9,.A !
.A $:,.A !
.A $;,.A !
.A $<,.A !
.A $=,.A !
.A $>,.A !
.A $?,.A !
.A $@,.A !
.A $A,.A !
.A $B,.A !
.A $C,.A !
.A $D,.A !
.A $E,.A !
.A $F,.A !
.A $G,.A !
.A $H,.A !
.A $I,.A !
.A $J,.A !
.A $K,.A !
.A $L,.A !
.A $M,.A !
.A $N,.A !
.A $O,.A !
.A $P,.A !
.A $Q,.A !
.A $R,.A !
.A $S,.A !
.A $T,.A !
.A $U,.A !
.A $V,.A !
.A $W,.A !
.A $X,.A !
.A $Y,.A !
.A $Z,.A !
.A $[,.A !
.A $],.A !
.A $^,.A !
.A $_,.A !
.A $`,.A !
.A $a,.A !
.A $b,.A !
.A $c,.A !
.A $d,.A !
.A $e,.A !
.A $f,.A !
.A $g,.A !
.A $h,.A !
.A $i,.A !
.A $j,.A !
.A $k,.A !
.A $l,.A !
.A $m,.A !
.A $n,.A !
.A $o,.A !
.A $p,.A !
.A $q,.A !
.A $r,.A !
.A $s,.A !
.A $t,.A !
.A $u,.A !
.A $v,.A !
.A $w,.A !
.A $x,.A !
.A $y,.A !
.A $z,.A !
.A ${,.A !
.A $|,.A !
.A $},.A !
.A $~,.A !
.A %!,.A !
.A %#,.A !
.A %$,.A !
.A %%,.A !
.A %&,.A !
.A %',.A !
.A %(,.A !
.A %),.A !
.A %*,.A !
.A %+,.A !
.A %-,.A !
.A %.,.A !
.A %/,.A !
.A %0,.A !
.A %1,.A !
.A %2,.A !
.A %3,.A !
.A %4,.A !
.A %5,.A !
.A %6,.A !
.A %7,.A !
.A %8,.A !
.A %9,.A !
.A %:,.A !
.A %;,.A !
.A %<,.A !
.A %=,.A !
.A %>,.A !
.A %?,.A !
.A %@,.A !
.A %A,.A !
.A %B,.A !
.A %C,.A !
.A %D,.A !
.A %E,.A !
.A %F,.A !
.A %G,.A !
.A %H,.A !
.A %I,.A !
.A %J,.A !
.A %K,.A !
.A %L,.A !
.A %M,.A !
.A %N,.A !
.A %O,.A !
.A %P,.A !
.A %Q,.A !
.A %R,.A !
.A %S,.A !
.A %T,.A !
.A %U,.A !
.A %V,.A !
.A %W,.A !
.A %X,.A !
.A %Y,.A !
.A %Z,.A !
.A %[,.A !
.A %],.A !
.A %^,.A !
.A %_,.A !
.A %`,.A !
.A %a,.A !
.A %b,.A !
.A %c,.A !
.A %d,.A !
.A %e,.A !
.A %f,.A !
.A %g,.A !
.A %h,.A !
.A %i,.A !
.A %j,.A !
.A %k,.A !
.A %l,.A !
.A %m,.A !
.A %n,.A !
.A %o,.A !
.A %p,.A !
.A %q,.A !
.A %r,.A !
.A %s,.A !
.A %t,.A !
.A %u,.A !
.A %v,.A !
.A %w,.A !
.A %x,.A !
.A %y,.A !
.A %z,.A !
.A %{,.A !
.A %|,.A !
.A %},.A !
.A %~,.A !
.A &!,.A !
.A &#,.A !
.A &$,.A !
.A &%,.A !
.A &&,.A !
.A &',.A !
.A &(,.A !
.A &),.A !
.A &*,.A !
.A &+,.A !
.A &-,.A !
.A &.,.A !
.A &/,.A !
.A &0,.A !
.A &1,.A !
.A &2,.A !
.A &3,.A !
.A &4,.A !
.A &5,.A !
.A &6,.A !
.A &7,.A !
.A &8,.A !
.A &9,.A !
.A &:,.A !
.A &;,.A !
.A &<,.A !
.A &=,.A !
.A &>,.A !
.A &?,.A !
.A &@,.A !
.A &A,.A !
.A &B,.A !
.A &C,.A !
.A &D,.A !
.A &E,.A !
.A &F,.A !
.A &G,.A !
.A &H,.A !
.A &I,.A !
.A &J,.A !
.A &K,.A !
.A &L,.A !
.A &M,.A !
.A &N,.A !
.A &O,.A !
.A &P,.A !
.A &Q,.A !
.A &R,.A !
.A &S,.A !
.A &T,.A !
.A &U,.A !
.A &V,.A !
.A &W,.A !
.A &X,.A !
.A &Y,.A !
.A &Z,.A !
.A &[,.A !
.A &],.A !
.A &^,.A !
.A &_,.A !
.A &`,.A !
.A &a,.A !
.A &b,.A !
.A &c,.A !
.A &d,.A !
.A &e,.A !
.A &f,.A !
.A &g,.A !
.A &h,.A !
.A &i,.A !
.A &j,.A !
.A &k,.A !
.A &l,.A !
.A &m,.A !
.A &n,.A !
.A &o,.A !
.A &p,.A !
.A &q,.A !
.A &r,.A !
.A &s,.A !
.A &t,.A !
.A &u,.A !
.A &v,.A !
.A &w,.A !
.A &x,.A !
.A &y,.A !
.A &z,.A !
.A &{,.A !
.A &|,.A !
.A &},.A !
.A &~,.A !
.A '!,.A !
.A '#,.A !
.A '$,.A !
.A '%,.A !
.A '&,.A !
.A '',.A !
.A '(,.A !
.A '),.A !
.A '*,.A !
.A '+,.A !
.A '-,.A !
.A '.,.A !
.A '/,.A !
.A '0,.A !
.A '1,.A !
.A '2,.A !
.A '3,.A !
.A '4,.A !
.A '5,.A !
.A '6,.A !
.A '7,.A !
.A '8,.A !
.A '9,.A !
.A ':,.A !
.A ';,.A !
.A '<,.A !
.A '=,.A !
.A '>,.A !
.A '?,.A !
.A '@,.A !
.A 'A,.A !
.A 'B,.A !
.A 'C,.A !
.A 'D,.A !
.A 'E,.A !
.A 'F,.A !
.A 'G,.A !
.A 'H,.A !
.A 'I,.A !
.A 'J,.A !
.A 'K,.A !
.A 'L,.A !
.A 'M,.A !
.A 'N,.A !
.A 'O,.A !
.A 'P,.A !
.A 'Q,.A !
.A 'R,.A !
.A 'S,.A !
.A 'T,.A !
.A 'U,.A !
.A 'V,.A !
.A 'W,.A !
.A 'X,.A !
.A 'Y,.A !
.A 'Z,.A !
.A '[,.A !
.A '],.A !
.A '^,.A !
.A '_,.A !
.A '`,.A !
.A 'a,.A !
.A 'b,.A !
.A 'c,.A !
.A 'd,.A !
.A 'e,.A !
.A 'f,.A !
.A 'g,.A !
.A 'h,.A !
.A 'i,.A !
.A 'j,.A !
.A 'k,.A !
.A 'l,.A !
.A 'm,.A !
.A 'n,.A !
.A 'o,.A !
.A 'p,.A !
.A 'q,.A !
.A 'r,.A !
.A 's,.A !
.A 't,.A !
.A 'u,.A !
.A 'v,.A !
.A 'w,.A !
.A 'x,.A !
.A 'y,.A !
.A 'z,.A !
.A '{,.A !
.A '|,.A !
.A '},.A !
.A '~,.A !
.A (!,.A !
.A (#,.A !
.A ($,.A !
.A (%,.A !
.A (&,.A !
.A (',.A !
.A ((,.A !
.A (),.A !
.A (*,.A !
.A (+,.A !
.A (-,.A !
.A (.,.A !
.A (/,.A !
.A (0,.A !
.A (1,.A !
.A (2,.A !
.A (3,.A !
.A (4,.A !
.A (5,.A !
.A (6,.A !
.A (7,.A !
.A (8,.A !
.A (9,.A !
.A (:,.A !
.A (;,.A !
.A (<,.A !
.A (=,.A !
.A (>,.A !
.A (?,.A !
.A (@,.A !
.A (A,.A !
.A (B,.A !
.A (C,.A !
.A (D,.A !
.A (E,.A !
.A (F,.A !
.A (G,.A !
.A (H,.A !
.A (I,.A !
.A (J,.A !
.A (K,.A !
.A (L,.A !
.A (M,.A !
.A (N,.A !
.A (O,.A !
.A (P,.A !
.A (Q,.A !
.A (R,.A !
.A (S,.A !
.A (T,.A !
.A (U,.A !
.A (V,.A !
.A (W,.A !
.A (X,.A !
.A (Y,.A !
.A (Z,.A !
.A ([,.A !
.A (],.A !
.A (^,.A !
.A (_,.A !
.A (`,.A !
.A (a,.A !
.A (b,.A !
.A (c,.A !
.A (d,.A !
.A (e,.A !
.A (f,.A !
.A (g,.A !
.A (h,.A !
.A (i,.A !
.A (j,.A !
.A (k,.A !
.A (l,.A !
.A (m,.A !
.A (n,.A !
.A (o,.A !
.A (p,.A !
.A (q,.A !
.A (r,.A !
.A (s,.A !
.A (t,.A !
.A (u,.A !
.A (v,.A !
.A (w,.A !
.A (x,.A !
.A (y,.A !
.A (z,.A !
.A ({,.A !
.A (|,.A !
.A (},.A !
.A (~,.A !
.A )!,.A !
.A )#,.A !
.A )$,.A !
.A )%,.A !
.A )&,.A !
.A )',.A !
.A )(,.A !
.A )),.A !
.A )*,.A !
.A )+,.A !
.A )-,.A !
.A ).,.A !
.A )/,.A !
.A )0,.A !
.A )1,.A !
.A )2,.A !
.A )3,.A !
.A )4,.A !
.A )5,.A !
.A )6,.A !
.A )7,.A !
.A )8,.A !
.A )9,.A !
.A ):,.A !
.A );,.A !
.A )<,.A !
.A )=,.A !
.A )>,.A !
.A )?,.A !
.A )@,.A !
.A )A,.A !
.A )B,.A !
.A )C,.A !
.A )D,.A !
.A )E,.A !
.A )F,.A !
.A )G,.A !
.A )H,.A !
.A )I,.A !
.A )J,.A !
.A )K,.A !
.A )L,.A !
.A )M,.A !
.A )N,.A !
.A )O,.A !
.A )P,.A !
.A )Q,.A !
.A )R,.A !
.A )S,.A !
.A )T,.A !
.A )U,.A !
.A )V,.A !
.A )W,.A !
.A )X,.A !
.A )Y,.A !
.A )Z,.A !
.A )[,.A !
.A )],.A !
.A )^,.A !
.A )_,.A !
.A )`,.A !
.A )a,.A !
.A )b,.A !
.A )c,.A !
.A )d,.A !
.A )e,.A !
.A )f,.A !
.A )g,.A !
.A )h,.A !
.A )i,.A !
.A )j,.A !
.A )k,.A !
.A )l,.A !
.A )m,.A !
.A )n,.A !
.A )o,.A !
.A )p,.A !
.A )q,.A !
.A )r,.A !
.A )s,.A !
.A )t,.A !
.A )u,.A !
.A )v,.A !
.A )w,.A !
.A )x,.A !
.A )y,.A !
.A )z,.A !
.A ){,.A !
.A )|,.A !
.A )},.A !
.A )~,.A !
.A *!,.A !
.A *#,.A !
.A *$,.A !
.A *%,.A !
.A *&,.A !
.A *',.A !
.A *(,.A !
.A *),.A !
.A **,.A !
.A *+,.A !
.A *-,.A !
.A *.,.A !
.A */,.A !
.A *0,.A !
.A *1,.A !
.A *2,.A !
.A *3,.A !
.A *4,.A !
.A *5,.A !
.A *6,.A !
.A *7,.A !
.A *8,.A !
.A *9,.A !
.A *:,.A !
.A *;,.A !
.A *<,.A !
.A *=,.A !
.A *>,.A !
.A *?,.A !
.A *@,.A !
.A *A,.A !
.A *B,.A !
.A *C,.A !
.A *D,.A !
.A *E,.A !
.A *F,.A !
.A *G,.A !
.A *H,.A !
.A *I,.A !
.A *J,.A !
.A *K,.A !
.A *L,.A !
.A *M,.A !
.A *N,.A !
.A *O,.A !
.A *P,.A !
.A *Q,.A !
.A *R,.A !
.A *S,.A !
.A *T,.A !
.A *U,.A !
.A *V,.A !
.A *W,.A !
.A *X,.A !
.A *Y,.A !
.A *Z,.A !
.A *[,.A !
.A *],.A !
.A *^,.A !
.A *_,.A !
.A *`,.A !
.A *a,.A !
.A *b,.A !
.A *c,.A !
.A *d,.A !
.A *e,.A !
.A *f,.A !
.A *g,.A !
.A *h,.A !
.A *i,.A !
.A *j,.A !
.A *k,.A !
.A *l,.A !
.A *m,.A !
.A *n,.A !
.A *o,.A !
.A *p,.A !
.A *q,.A !
.A *r,.A !
.A *s,.A !
.A *t,.A !
.A *u,.A !
.A *v,.A !
.A *w,.A !
.A *x,.A !
.A *y,.A !
.A *z,.A !
.A *{,.A !
.A *|,.A !
.A *},.A !
.A *~,.A !
.A +!,.A !
.A +#,.A !
.A +$,.A !
.A +%,.A !
.A +&,.A !
.A +',.A !
.A +(,.A !
.A +),.A !
.A +*,.A !
.A ++,.A !
.A +-,.A !
.A +.,.A !
.A +/,.A !
.A +0,.A !
.A +1,.A !
.A +2,.A !
.A +3,.A !
.A +4,.A !
.A +5,.A !
.A +6,.A !
.A +7,.A !
.A +8,.A !
.A +9,.A !
.A +:,.A !
.A +;,.A !
.A +<,.A !
.A +=,.A !
.A +>,.A !
.A +?,.A !
.A +@,.A !
.A +A,.A !
.A +B,.A !
.A +C,.A !
.A +D,.A !
.A +E,.A !
.A +F,.A !
.A +G,.A !
.A +H,.A !
.A +I,.A !
.A +J,.A !
.A +K,.A !
.A +L,.A !
.A +M,.A !
.A +N,.A !
.A +O,.A !
.A +P,.A !
.A +Q,.A !
.A +R,.A !
.A +S,.A !
.A +T,.A !
.A +U,.A !
.A +V,.A !
.A +W,.A !
.A +X,.A !
.A +Y,.A !
.A +Z,.A !
.A +[,.A !
.A +],.A !
.A +^,.A !
.A +_,.A !
.A +`,.A !
.A +a,.A !
.A +b,.A !
.A +c,.A !
.A +d,.A !
.A +e,.A !
.A +f,.A !
.A +g,.A !
.A +h,.A !
.A +i,.A !
.A +j,.A !
.A +k,.A !
.A +l,.A !
.A +m,.A !
.A +n,.A !
.A +o,.A !
.A +p,.A !
.A +q,.A !
.A +r,.A !
.A +s,.A !
.A +t,.A !
.A +u,.A !
.A +v,.A !
.A +w,.A !
.A +x,.A !
.A +y,.A !
.A +z,.A !
.A +{,.A !
.A +|,.A !
.A +},.A !
.A +~,.A !
.A -!,.A !
.A -#,.A !
.A -$,.A !
.A -%,.A !
.A -&,.A !
.A -',.A !
.A -(,.A !
.A -),.A !
.A -*,.A !
.A -+,.A !
.A --,.A !
.A -.,.A !
.A -/,.A !
.A -0,.A !
.A -1,.A !
.A -2,.A !
.A -3,.A !
.A -4,.A !
.A -5,.A !
.A -6,.A !
.A -7,.A !
.A -8,.A !
.A -9,.A !
.A -:,.A !
.A -;,.A !
.A -<,.A !
.A -=,.A !
.A ->,.A !
.A -?,.A !
.A -@,.A !
.A -A,.A !
.A -B,.A !
.A -C,.A !
.A -D,.A !
.A -E,.A !
.A -F,.A !
.A -G,.A !
.A -H,.A !
.A -I,.A !
.A -J,.A !
.A -K,.A !
.A -L,.A !
.A -M,.A !
.A -N,.A !
.A -O,.A !
.A -P,.A !
.A -Q,.A !
.A -R,.A !
.A -S,.A !
.A -T,.A !
.A -U,.A !
.A -V,.A !
.A -W,.A !
.A -X,.A !
.A -Y,.A !
.A -Z,.A !
.A -[,.A !
.A -],.A !
.A -^,.A !
.A -_,.A !
.A -`,.A !
.A -a,.A !
.A -b,.A !
.A -c,.A !
.A -d,.A !
.A -e,.A !
.A -f,.A !
.A -g,.A !
.A -h,.A !
.A -i,.A !
.A -j,.A !
.A -k,.A !
.A -l,.A !
.A -m,.A !
.A -n,.A !
.A -o,.A !
.A -p,.A !
.A -q,.A !
.A -r,.A !
.A -s,.A !
.A -t,.A !
.A -u,.A !
.A -v,.A !
.A -w,.A !
.A -x,.A !
.A -y,.A !
.A -z,.A !
.A -{,.A !
.A -|,.A !
.A -},.A !
.A -~,.A !
.A .!,.A !
.A .#,.A !
.A .$,.A !
.A .%,.A !
.A .&,.A !
.A .',.A !
.A .(,.A !
.A .),.A !
.A .*,.A !
.A .+,.A !
.A .-,.A !
.A ..,.A !
.A ./,.A !
.A .0,.A !
.A .1,.A !
.A .2,.A !
.A .3,.A !
.A .4,.A !
.A .5,.A !
.A .6,.A !
.A .7,.A !
.A .8,.A !
.A .9,.A !
.A .:,.A !
.A .;,.A !
.A .<,.A !
.A .=,.A !
.A .>,.A !
.A .?,.A !
.A .@,.A !
.A .A,.A !
.A .B,.A !
.A .C,.A !
.A .D,.A !
.A .E,.A !
.A .F,.A !
.A .G,.A !
.A .H,.A !
.A .I,.A !
.A .J,.A !
.A .K,.A !
.A .L,.A !
.A .M,.A !
.A .N,.A !
.A .O,.A !
.A .P,.A !
.A .Q,.A !
.A .R,.A !
.A .S,.A !
.A .T,.A !
.A .U,.A !
.A .V,.A !
.A .W,.A !
.A .X,.A !
.A .Y,.A !
.A .Z,.A !
.A .[,.A !
.A .],.A !
.A .^,.A !
.A ._,.A !
.A .`,.A !
.A .a,.A !
.A .b,.A !
.A .c,.A !
.A .d,.A !
.A .e,.A !
.A .f,.A !
.A .g,.A !
.A .h,.A !
.A .i,.A !
.A .j,.A !
.A .k,.A !
.A .l,.A !
.A .m,.A !
.A .n,.A !
.A .o,.A !
.A .p,.A !
.A .q,.A !
.A .r,.A !
.A .s,.A !
.A .t,.A !
.A .u,.A !
.A .v,.A !
.A .w,.A !
.A .x,.A !
.A .y,.A !
.A .z,.A !
.A .{,.A !
.A .|,.A !
.A .},.A !
.A .~,.A !
.A /!,.A !
.A /#,.A !
.A /$,.A !
.A /%,.A !
.A /&,.A !
.A /',.A !
.A /(,.A !
.A /),.A !
.A /*,.A !
.A /+,.A !
.A /-,.A !
.A /.,.A !
.A //,.A !
.A /0,.A !
.A /1,.A !
.A /2,.A !
.A /3,.A !
.A /4,.A !
.A /5,.A !
.A /6,.A !
.A /7,.A !
.A /8,.A !
.A /9,.A !
.A /:,.A !
.A /;,.A !
.A /<,.A !
.A /=,.A !
.A />,.A !
.A /?,.A !
.A /@,.A !
.A /A,.A !
.A /B,.A !
.A /C,.A !
.A /D,.A !
.A /E,.A !
.A /F,.A !
.A /G,.A !
.A /H,.A !
.A /I,.A !
.A /J,.A !
.A /K,.A !
.A /L,.A !
.A /M,.A !
.A /N,.A !
.A /O,.A !
.A /P,.A !
.A /Q,.A !
.A /R,.A !
.A /S,.A !
.A /T,.A !
.A /U,.A !
.A /V,.A !
.A /W,.A !
.A /X,.A !
.A /Z,.A /Y
.A /[,.A /Y
.A /],.A /Y
.A /^,.A /Y
.A /_,.A /Y
.A /`,.A /Y
.A /a,.A /Y
.A /b,.A /Y
.A /c,.A /Y
.A /d,.A /Y
.A /e,.A /Y
.A /f,.A /Y
.A /g,.A /Y
.A /h,.A /Y
.A /i,.A /Y
.A /j,.A /Y
.A /k,.A /Y
.A /l,.A /Y
.A /m,.A /Y
.A /n,.A /Y
.A /o,.A /Y
.A /p,.A /Y
.A /q,.A /Y
.A /r,.A /Y
.A /s,.A /Y
.A /t,.A /Y
.A /u,.A /Y
.A /v,.A /Y
.A /w,.A /Y
.A /x,.A /Y
.A /y,.A /Y
.A /z,.A /Y
.A /{,.A /Y
.A /|,.A /Y
.A /},.A /Y
.A /~,.A /Y
.A 0!,.A /Y
.A 0#,.A /Y
.A 0$,.A /Y
.A 0%,.A /Y
.A 0&,.A /Y
.A 0',.A /Y
.A 0(,.A /Y
.A 0),.A /Y
.A 0*,.A /Y
.A 0+,.A /Y
.A 0-,.A /Y
.A 0.,.A /Y
.A 0/,.A /Y
.A 00,.A /Y
.A 01,.A /Y
.A 02,.A /Y
.A 03,.A /Y
.A 04,.A /Y
.A 05,.A /Y
.A 06,.A /Y
.A 07,.A /Y
.A 08,.A /Y
.A 09,.A /Y
.A 0:,.A /Y
.A 0;,.A /Y
.A 0<,.A /Y
.A 0=,.A /Y
.A 0>,.A /Y
.A 0?,.A /Y
.A 0@,.A /Y
.A 0A,.A /Y
.A 0B,.A /Y
.A 0C,.A /Y
.A 0D,.A /Y
.A 0E,.A /Y
.A 0F,.A /Y
.A 0G,.A /Y
.A 0H,.A /Y
.A 0I,.A /Y
.A 0J,.A /Y
.A 0K,.A /Y
.A 0L,.A /Y
.A 0M,.A /Y
.A 0N,.A /Y
.A 0O,.A /Y
.A 0P,.A /Y
.A 0Q,.A /Y
.A 0R,.A /Y
.A 0S,.A /Y
.A 0T,.A /Y
.A 0U,.A /Y
.A 0V,.A /Y
.A 0W,.A /Y
.A 0X,.A /Y
.A 0Y,.A /Y
.A 0Z,.A /Y
.A 0[,.A /Y
.A 0],.A /Y
.A 0^,.A /Y
.A 0_,.A /Y
.A 0`,.A /Y
.A 0a,.A /Y
.A 0b,.A /Y
.A 0c,.A /Y
.A 0d,.A /Y
.A 0e,.A /Y
.A 0f,.A /Y
.A 0g,.A /Y
.A 0h,.A /Y
.A 0i,.A /Y
.A 0j,.A /Y
.A 0k,.A /Y
.A 0l,.A /Y
.A 0m,.A /Y
.A 0n,.A /Y
.A 0o,.A /Y
.A 0p,.A /Y
.A 0q,.A /Y
.A 0r,.A /Y
.A 0s,.A /Y
.A 0t,.A /Y
.A 0u,.A /Y
.A 0v,.A /Y
.A 0w,.A /Y
.A 0x,.A /Y
.A 0y,.A /Y
.A 0z,.A /Y
.A 0{,.A /Y
.A 0},.A 0|
.A 0~,.A 0|
.A 1!,.A 0|
.A 1#,.A 0|
.A 1$,.A 0|
.A 1%,.A 0|
.A 1&,.A 0|
.A 1',.A 0|
.A 1(,.A 0|
.A 1),.A 0|
.A 1*,.A 0|
.A 1+,.A 0|
.A 1-,.A 0|
.A 1.,.A 0|
.A 1/,.A 0|
.A 10,.A 0|
.A 11,.A 0|
.A 12,.A 0|
.A 13,.A 0|
.A 14,.A 0|
.A 15,.A 0|
.A 16,.A 0|
.A 17,.A 0|
.A 18,.A 0|
.A 19,.A 0|
.A 1:,.A 0|
.A 1;,.A 0|
.A 1<,.A 0|
.A 1=,.A 0|
.A 1>,.A 0|
.A 1?,.A 0|
.A 1@,.A 0|
.A 1A,.A 0|
.A 1B,.A 0|
.A 1C,.A 0|
.A 1D,.A 0|
.A 1E,.A 0|
.A 1F,.A 0|
.A 1G,.A 0|
.A 1H,.A 0|
.A 1I,.A 0|
.A 1J,.A 0|
.A 1K,.A 0|
.A 1L,.A 0|
.A 1M,.A 0|
.A 1N,.A 0|
.A 1O,.A 0|
.A 1P,.A 0|
.A 1Q,.A 0|
.A 1R,.A 0|
.A 1S,.A 0|
.A 1T,.A 0|
.A 1U,.A 0|
.A 1V,.A 0|
.A 1W,.A 0|
.A 1X,.A 0|
.A 1Y,.A 0|
.A 1Z,.A 0|
.A 1[,.A 0|
.A 1],.A 0|
.A 1^,.A 0|
.A 1_,.A 0|
.A 1`,.A 0|
.A 1a,.A 0|
.A 1b,.A 0|
.A 1c,.A 0|
.A 1d,.A 0|
.A 1e,.A 0|
.A 1f,.A 0|
.A 1g,.A 0|
.A 1h,.A 0|
.A 1i,.A 0|
.A 1j,.A 0|
.A 1k,.A 0|
.A 1l,.A 0|
.A 1m,.A 0|
.A 1n,.A 0|
.A 1o,.A 0|
.A 1p,.A 0|
.A 1q,.A 0|
.A 1r,.A 0|
.A 1s,.A 0|
.A 1t,.A 0|
.A 1u,.A 0|
.A 1v,.A 0|
.A 1w,.A 0|
.A 1x,.A 0|
.A 1y,.A 0|
.A 1z,.A 0|
.A 1{,.A 0|
.A 1|,.A 0|
.A 1},.A 0|
.A 1~,.A 0|
.A 2!,.A 0|
.A 2#,.A 0|
.A 2$,.A 0|
.A 2%,.A 0|
.A 2&,.A 0|
.A 2',.A 0|
.A 2(,.A 0|
.A 2),.A 0|
.A 2*,.A 0|
.A 2+,.A 0|
.A 2-,.A 0|
.A 2.,.A 0|
.A 2/,.A 0|
.A 20,.A 0|
.A 21,.A 0|
.A 22,.A 0|
.A 23,.A 0|
.A 24,.A 0|
.A 25,.A 0|
.A 26,.A 0|
.A 27,.A 0|
.A 28,.A 0|
.A 29,.A 0|
.A 2:,.A 0|
.A 2;,.A 0|
.A 2<,.A 0|
.A 2=,.A 0|
.A 2>,.A 0|
.A 2?,.A 0|
.A 2@,.A 0|
